Month_Year,Category,Ship_State,Order_Region,Total_Revenue,Total_Orders,Total_Units_Sold,Revenue_Segment
Aug-2024,BLOUSE,SOUTH KOREA,International,243544.02,200,180.0,Low
Jun-2025,BOTTOM,SAUDI ARABIA,International,17561199.82,13198,12283.0,Medium
Feb-2021,SAREE,NL,Domestic,141794.34,162,158.0,Low
Aug-2022,KURTA,INDONESIA,International,409065598.78,275514,242475.0,High
May-2024,BOTTOM,POLAND,International,6897358.85,6313,6288.0,Medium
Jun-2023,KURTA,UTTAR PRADESH,Domestic,124507951.42,207372,210761.0,High
Dec-2022,KURTA,International,International,11128.0,76,66.0,Low
Jan-2025,BOTTOM,FRANCE,International,1093259.02,1575,1624.0,Medium
Apr-2022,BLOUSE,ASSAM,Domestic,866034.0,2106,2106.0,High
Jan-2023,SET,UAE,International,368137800.49,502595,435958.0,High
Jan-2025,SET,POLAND,International,21498392.65,32366,28214.0,High
Aug-2021,BOTTOM,RJ,Domestic,492112259.13,804624,839982.0,High
Sep-2023,KURTA,CHANDIGARH,Domestic,154085691.65,214411,221836.0,High
Nov-2025,SAREE,ARUNACHAL PRADESH,Domestic,307905.87,727,741.0,Low
Mar-2025,BLOUSE,POLAND,International,18487494.41,16814,15084.0,Medium
May-2023,KURTA,WEST BENGAL,Domestic,89235210.14,73701,70025.0,High
Jan-2023,TOP,UNITED STATES,International,7357172.51,5287,5095.0,Medium
Jun-2021,BOTTOM,UTTAR PRADESH,Domestic,136830407.94,141236,121151.0,High
Mar-2024,BLOUSE,KERALA,Domestic,177369.12,131,126.0,Low
Nov-2022,KURTA,THAILAND,International,156802.0,233,216.0,Low
Mar-2025,KURTA,INDONESIA,International,17720828.43,17855,16440.0,Medium
Jun-2022,SET,MIZORAM,Domestic,9271062.0,16784,12588.0,High
Aug-2022,BLOUSE,SOUTH AFRICA,International,192965645.7,315334,296618.0,High
Dec-2025,BOTTOM,UTTAR PRADESH,Domestic,283956025.82,407306,359974.0,High
Jan-2024,SAREE,SIKKIM,Domestic,63584.39,81,74.0,Low
Oct-2025,BLOUSE,LADAKH,Domestic,78119023.16,58402,55405.0,High
Aug-2022,SET,GOA,Domestic,51588.0,147,141.0,Medium
Jul-2025,BOTTOM,TRIPURA,Domestic,453679.66,361,349.0,Low
Jun-2022,SAREE,RAJSHTHAN,Domestic,7356642.4,17444,16522.0,Medium
Mar-2022,BLOUSE,ANDHRA PRADESH,Domestic,271778.68,199,172.0,Low
Jan-2021,KURTA,ANDHRA PRADESH,Domestic,4323905.4,4186,3793.0,Medium
May-2025,SAREE,UTTARAKHAND,Domestic,10380478.42,7111,6862.0,Medium
Mar-2021,BOTTOM,KERALA,Domestic,252356993.46,210836,199189.0,High
Oct-2025,SAREE,ITALY,International,6703159.48,13087,11391.0,Medium
Sep-2022,TOP,ODISHA,Domestic,472107.16,801,700.0,Low
Sep-2025,SET,CHANDIGARH,Domestic,412350.58,501,498.0,Low
Mar-2024,SAREE,THAILAND,International,488937.24,1417,1330.0,Low
Apr-2021,TOP,UAE,International,495373655.36,717615,745066.0,High
May-2022,TOP,HARYANA,Domestic,107359812.0,193725,195447.0,High
Jun-2021,SET,TAMIL NADU,Domestic,1851902.44,1737,1731.0,Medium
Aug-2022,BLOUSE,THAILAND,International,3097109.94,7912,8213.0,Medium
Nov-2024,KURTA,AUSTRALIA,International,19644.78,16,15.0,Low
Apr-2024,BOTTOM,VIETNAM,International,13702937.4,11170,10551.0,Medium
Oct-2025,TOP,UNITED STATES,International,35962211.46,61027,53759.0,High
Mar-2022,BLOUSE,AUSTRALIA,International,17811516.93,13482,13982.0,Medium
Oct-2021,TOP,NEW DELHI,Domestic,1242682.86,1190,1177.0,Medium
Jun-2024,BLOUSE,SWITZERLAND,International,7143365.76,10371,10033.0,Medium
Oct-2021,BLOUSE,BRAZIL,International,339226874.72,350479,321931.0,High
Mar-2023,TOP,PORTUGAL,International,137816.13,443,433.0,Low
Jun-2022,TOP,MIZORAM,Domestic,1642788.0,3444,3444.0,High
Aug-2025,TOP,CHANDIGARH,Domestic,11127664.11,19567,18369.0,Medium
Oct-2023,SET,PORTUGAL,International,2577749.32,2289,2064.0,Medium
Oct-2024,BOTTOM,PUDUCHERRY,Domestic,101147719.58,82245,72041.0,High
Dec-2024,SET,GERMANY,International,143722503.5,251388,237848.0,High
May-2022,KURTA,KERALA,Domestic,1221945896.0,2729848,2637248.0,High
Jun-2022,TOP,RAJASTHAN,Domestic,23888445.0,39606,38745.0,High
Jan-2021,TOP,NEW ZEALAND,International,284247.34,666,588.0,Low
Jan-2021,TOP,MADHYA PRADESH,Domestic,176896.04,458,426.0,Low
May-2021,SET,MALAYSIA,International,240410832.19,303046,301344.0,High
Jul-2022,KURTA,JHARKHAND,Domestic,29813908.0,22898,21689.0,High
Aug-2022,KURTA,ODISHA,Domestic,5756089.0,4428,4389.0,High
Jun-2021,BOTTOM,DELHI,Domestic,11745696.78,30852,26809.0,Medium
Oct-2024,BOTTOM,HIMACHAL PRADESH,Domestic,316977.96,252,263.0,Low
Jan-2023,SAREE,POLAND,International,68496.7,98,99.0,Low
Mar-2023,TOP,BIHAR,Domestic,406889.58,694,621.0,Low
Jun-2022,BLOUSE,JAMMU & KASHMIR,Domestic,115362.0,234,234.0,High
Apr-2022,SAREE,GOA,Domestic,380959.04,263,271.0,Low
Apr-2023,TOP,DENMARK,International,377277.33,331,301.0,Low
Apr-2024,KURTA,UAE,International,121928.67,193,176.0,Low
Jun-2021,BLOUSE,VIETNAM,International,86673.59,99,98.0,Low
Oct-2024,BLOUSE,ARUNACHAL PRADESH,Domestic,353400.8,250,231.0,Low
Aug-2025,KURTA,SOUTH KOREA,International,14988537.41,10704,10919.0,Medium
Jan-2023,KURTA,UTTARAKHAND,Domestic,6134886.24,8153,7571.0,Medium
Aug-2024,BLOUSE,KERALA,Domestic,15545982.86,21546,21813.0,Medium
Sep-2025,BLOUSE,MAHARASHTRA,Domestic,5422628.03,5467,5700.0,Medium
Aug-2024,SAREE,International,Domestic,477506.02,388,392.0,Low
May-2022,KURTA,TELANGANA,Domestic,2288934952.0,4818904,4704080.0,High
May-2023,SET,NETHERLANDS,International,234294.47,565,581.0,Low
Oct-2022,SET,CHHATTISGARH,Domestic,225697.51,473,433.0,Low
May-2024,TOP,PORTUGAL,International,12979149.51,9741,10122.0,Medium
Jan-2023,BLOUSE,BRAZIL,International,19878787.52,29339,28893.0,Medium
Mar-2022,KURTA,UNITED STATES,International,352109694.89,325318,291112.0,High
Oct-2025,TOP,SWEDEN,International,448902.4,397,347.0,Low
Aug-2022,KURTA,HIMACHAL PRADESH,Domestic,4377.0,79,74.0,Low
Jul-2023,BOTTOM,POLAND,International,14937376.79,33825,33869.0,Medium
Jul-2025,KURTA,ODISHA,Domestic,115932.4,94,80.0,Low
Aug-2021,BLOUSE,RJ,Domestic,225628.44,191,198.0,Low
Apr-2022,TOP,GUJARAT,Domestic,64500954.0,134316,130011.0,High
May-2021,KURTA,ASSAM,Domestic,468777.5,1244,1262.0,Low
Jan-2025,TOP,SOUTH AFRICA,International,240844.07,187,163.0,Low
Jan-2021,TOP,JAPAN,International,431629922.08,308315,288643.0,High
Mar-2023,TOP,NAGALAND,Domestic,174563.31,190,191.0,Low
Nov-2021,TOP,HARYANA,Domestic,137024930.1,126048,112152.0,High
Sep-2023,SAREE,PB,Domestic,17977005.97,16010,16358.0,Medium
Aug-2021,BOTTOM,KARNATAKA,Domestic,3188762.75,2830,2913.0,Medium
Aug-2022,SET,GUJARAT,Domestic,15664293.0,11429,11036.0,High
Dec-2025,SET,THAILAND,International,304720.84,275,255.0,Low
Jul-2023,KURTA,HIMACHAL PRADESH,Domestic,488479.93,649,671.0,Low
Nov-2023,BOTTOM,INDONESIA,International,413311150.86,564794,541159.0,High
Aug-2025,TOP,MALAYSIA,International,160503.48,115,117.0,Low
Nov-2021,BOTTOM,VIETNAM,International,496332.16,842,862.0,Low
Jun-2024,BOTTOM,ITALY,International,341243404.44,883643,883168.0,High
Jun-2022,KURTA,MEGHALAYA,Domestic,15138248.0,40744,37040.0,High
Sep-2021,KURTA,SOUTH AFRICA,International,1486175.52,1831,1861.0,Medium
Jul-2021,BLOUSE,POLAND,International,9948490.9,15007,14446.0,Medium
May-2024,BLOUSE,SWEDEN,International,119670.86,168,176.0,Low
Nov-2024,BLOUSE,VIETNAM,International,288748688.74,436768,385852.0,High
Apr-2022,TOP,UTTAR PRADESH,Domestic,99770097.0,203196,200613.0,High
Mar-2021,BOTTOM,GERMANY,International,356783.46,952,837.0,Low
Nov-2021,SAREE,AUSTRALIA,International,328195.62,297,299.0,Low
Nov-2022,SAREE,TRIPURA,Domestic,19678668.72,41971,37371.0,Medium
Aug-2023,BOTTOM,UNITED STATES,International,402393.32,380,361.0,Low
Nov-2025,KURTA,DELHI,Domestic,279188.63,725,694.0,Low
Jun-2024,SAREE,MADHYA PRADESH,Domestic,16183092.51,14833,13788.0,Medium
Mar-2024,BOTTOM,UNITED STATES,International,345872404.27,448974,405298.0,High
Sep-2022,BLOUSE,RAJASTHAN,Domestic,111564.0,479,466.0,Medium
Aug-2021,KURTA,GERMANY,International,18881853.95,47289,42597.0,Medium
Feb-2025,TOP,MEXICO,International,6373902.09,19777,20325.0,Medium
Sep-2023,TOP,BIHAR,Domestic,2191598.39,2134,1838.0,Medium
Feb-2025,BOTTOM,VIETNAM,International,491079546.48,696263,689722.0,High
Jun-2022,TOP,TRIPURA,Domestic,570843.0,861,861.0,High
Apr-2022,SET,PB,Domestic,2277707.56,4702,4423.0,Medium
Dec-2024,BLOUSE,IRELAND,International,244421047.85,311338,292625.0,High
Jul-2022,TOP,International,International,92895.0,324,320.0,Medium
Mar-2023,SET,GERMANY,International,271728.45,241,240.0,Low
Mar-2024,BLOUSE,NEW ZEALAND,International,75399.75,59,61.0,Low
May-2025,SAREE,THAILAND,International,184647428.72,354342,308734.0,High
Oct-2021,SAREE,SIKKIM,Domestic,13608888.4,15508,15693.0,Medium
Jul-2024,BOTTOM,PONDICHERRY,Domestic,329076.71,269,280.0,Low
Apr-2022,SET,KARNATAKA,Domestic,1855548826.0,2378083,2302555.0,High
May-2024,SET,MEGHALAYA,Domestic,258890220.58,297156,306160.0,High
Jun-2023,BLOUSE,MEXICO,International,10014053.81,18370,17917.0,Medium
Apr-2022,BOTTOM,HARYANA,Domestic,33364.0,76,76.0,Low
Nov-2022,SET,BIHAR,Domestic,10814.0,88,87.0,Low
Apr-2022,KURTA,GUJARAT,Domestic,797145248.0,1907560,1807552.0,High
May-2022,KURTA,RAJASTHAN,Domestic,398950432.0,859328,837104.0,High
Nov-2024,TOP,KERALA,Domestic,1359798.22,1759,1641.0,Medium
May-2022,SET,TRIPURA,Domestic,10660987.0,16784,15735.0,High
Apr-2025,BOTTOM,DENMARK,International,42541.11,84,76.0,Low
May-2022,BOTTOM,PORTUGAL,International,8015621.8,25114,22506.0,Medium
May-2023,BOTTOM,THAILAND,International,346472.52,584,589.0,Low
Jan-2021,TOP,RAJSTHAN,Domestic,11852875.56,15901,15427.0,Medium
Jul-2021,BLOUSE,PUDUCHERRY,Domestic,15647664.98,39940,41830.0,Medium
Jun-2021,BOTTOM,NETHERLANDS,International,498155683.28,386017,393341.0,High
Nov-2025,BLOUSE,RAJSHTHAN,Domestic,3549285.44,3167,2704.0,Medium
Jun-2021,SET,NEW DELHI,Domestic,113701.59,76,79.0,Low
Oct-2025,TOP,SIKKIM,Domestic,59013970.32,181573,177169.0,High
Apr-2022,SAREE,NAGALAND,Domestic,245170.03,240,217.0,Low
May-2021,TOP,SOUTH AFRICA,International,4484169.48,4931,4604.0,Medium
Mar-2025,TOP,JAMMU & KASHMIR,Domestic,146569.72,298,264.0,Low
Aug-2023,BLOUSE,SWEDEN,International,441812.83,613,531.0,Low
Aug-2025,BOTTOM,NL,Domestic,4770114.48,4802,4144.0,Medium
Jul-2021,SET,SINGAPORE,International,253887369.97,311143,301616.0,High
Apr-2022,BLOUSE,POLAND,International,350444.62,258,251.0,Low
Apr-2021,BOTTOM,UNITED KINGDOM,International,70947.59,56,54.0,Low
May-2023,BLOUSE,ANDAMAN & NICOBAR,Domestic,151622186.78,456789,455439.0,High
Aug-2022,SET,DELHI,Domestic,34728190.0,24788,22712.0,High
Apr-2022,BLOUSE,TAMIL NADU,Domestic,2794428.0,6084,5148.0,High
Mar-2023,BLOUSE,SINGAPORE,International,47548084.97,47549,48826.0,High
Sep-2022,SAREE,GUJARAT,Domestic,9902.0,64,60.0,Low
Nov-2025,KURTA,JAPAN,International,343192.9,294,254.0,Low
Jun-2024,SAREE,NL,Domestic,65555796.69,85356,79493.0,High
Jul-2025,SAREE,HARYANA,Domestic,3422938.76,8390,8076.0,Medium
May-2021,KURTA,BRAZIL,International,37526.28,42,43.0,Low
Oct-2024,BOTTOM,WEST BENGAL,Domestic,390684399.03,475523,435654.0,High
Mar-2025,SET,LAKSHADWEEP,Domestic,157670059.89,201383,200960.0,High
Mar-2025,SET,DELHI,Domestic,397456345.26,662352,618245.0,High
May-2025,SAREE,JHARKHAND,Domestic,71243038.64,55661,54605.0,High
Sep-2022,BOTTOM,TRIPURA,Domestic,211944.16,220,223.0,Low
Sep-2025,BOTTOM,AR,Domestic,31177798.13,42912,42825.0,High
Sep-2023,KURTA,SOUTH KOREA,International,4144692.28,10907,11449.0,Medium
Mar-2021,KURTA,LAKSHADWEEP,Domestic,11719430.36,29922,27723.0,Medium
Sep-2021,BOTTOM,RAJASTHAN,Domestic,175282.37,259,226.0,Low
Apr-2022,KURTA,DADRA AND NAGAR,Domestic,13127686.05,12955,12005.0,Medium
Dec-2024,SET,CANADA,International,366027.03,401,390.0,Low
Oct-2025,BOTTOM,AUSTRALIA,International,194541319.41,260027,272673.0,High
May-2021,KURTA,GERMANY,International,180131258.73,134603,139051.0,High
Mar-2025,KURTA,FRANCE,International,12572315.36,26612,25400.0,Medium
Dec-2021,KURTA,GERMANY,International,90668995.72,165485,151030.0,High
Sep-2022,BLOUSE,MAHARASHTRA,Domestic,11800789.0,6786,6196.0,High
Sep-2022,SET,MADHYA PRADESH,Domestic,14278394.0,13856,12465.0,High
Aug-2022,KURTA,TELANGANA,Domestic,6789295.57,20732,18259.0,Medium
Aug-2025,SET,MALAYSIA,International,13802.23,15,13.0,Low
May-2022,SAREE,KERALA,Domestic,262248.0,294,294.0,High
Aug-2022,TOP,KARNATAKA,Domestic,97248.0,311,280.0,Medium
Jan-2021,SET,MEGHALAYA,Domestic,31432.15,70,67.0,Low
Feb-2021,BOTTOM,SPAIN,International,61158.02,78,77.0,Low
Oct-2022,KURTA,WEST BENGAL,Domestic,38591.0,144,133.0,Medium
Feb-2025,SAREE,IRELAND,International,261169.55,374,382.0,Low
Sep-2022,BLOUSE,DADRA AND NAGAR,Domestic,332759.15,232,234.0,Low
Jul-2021,TOP,INDONESIA,International,13204555.82,23880,22955.0,Medium
Aug-2022,SET,NORWAY,International,281859.65,688,684.0,Low
Dec-2023,TOP,DENMARK,International,203523.14,336,351.0,Low
Dec-2023,SAREE,RJ,Domestic,1079857.1,2796,2745.0,Medium
Sep-2022,SAREE,HARYANA,Domestic,366694.12,853,841.0,Low
Dec-2022,SAREE,TRIPURA,Domestic,14992267.38,41904,43185.0,Medium
Jan-2021,BLOUSE,MADHYA PRADESH,Domestic,90764.09,179,186.0,Low
Dec-2024,SET,RAJSHTHAN,Domestic,261037765.17,178914,185771.0,High
Apr-2023,BOTTOM,POLAND,International,1170348.74,1097,950.0,Medium
Dec-2024,SET,NETHERLANDS,International,11717952.1,25638,24138.0,Medium
Feb-2021,TOP,NORWAY,International,421275.86,1383,1243.0,Low
Feb-2025,TOP,HIMACHAL PRADESH,Domestic,17556688.69,34788,30517.0,Medium
Dec-2021,SAREE,MAHARASHTRA,Domestic,14912282.73,13269,13441.0,Medium
Mar-2021,BOTTOM,UAE,International,281351519.74,193325,167249.0,High
May-2021,TOP,WEST BENGAL,Domestic,443953.68,783,777.0,Low
Nov-2022,SET,TAMIL NADU,Domestic,234567.31,266,234.0,Low
Oct-2025,SAREE,DENMARK,International,225603.1,298,299.0,Low
Nov-2025,SET,ANDAMAN & NICOBAR,Domestic,319283748.78,437818,446084.0,High
Jun-2025,SET,MEGHALAYA,Domestic,77570.42,76,69.0,Low
May-2021,BOTTOM,PUNJAB/MOHALI/ZIRAKPUR,Domestic,457756.34,317,290.0,Low
Nov-2022,SET,SWITZERLAND,International,450766596.71,483710,488619.0,High
Dec-2022,KURTA,PUNJAB,Domestic,981.0,19,16.0,Low
Jan-2024,BLOUSE,IRELAND,International,16361434.42,13732,13489.0,Medium
Aug-2024,BLOUSE,SWITZERLAND,International,426288884.63,479765,411355.0,High
Apr-2021,SET,ARUNACHAL PRADESH,Domestic,101588.08,313,290.0,Low
Nov-2023,BOTTOM,UNITED KINGDOM,International,415683.23,339,290.0,Low
Jan-2024,SAREE,MIZORAM,Domestic,436868552.58,335713,341286.0,High
Nov-2023,SAREE,AR,Domestic,8377537.52,9831,8386.0,Medium
Aug-2021,TOP,SWEDEN,International,19183301.17,33980,34905.0,Medium
Sep-2024,SAREE,JHARKHAND,Domestic,168991085.74,155417,138646.0,High
Dec-2024,SAREE,RAJSTHAN,Domestic,243127905.78,257270,269884.0,High
Jun-2021,SAREE,THAILAND,International,404035247.4,296757,259675.0,High
Mar-2022,SAREE,RAJSTHAN,Domestic,331800.97,480,482.0,Low
Oct-2023,SAREE,UTTAR PRADESH,Domestic,18664062.54,13426,13510.0,Medium
Nov-2022,TOP,NEW ZEALAND,International,2894149.35,2141,2095.0,Medium
Apr-2022,TOP,TRIPURA,Domestic,2669961.0,6888,6027.0,High
Nov-2024,BOTTOM,SINGAPORE,International,97798.04,90,84.0,Low
Jun-2021,BLOUSE,SOUTH KOREA,International,10601157.29,22633,22276.0,Medium
Mar-2024,BLOUSE,UAE,International,16226670.95,31472,32791.0,Medium
Oct-2025,BLOUSE,BRAZIL,International,468576.93,349,319.0,Low
Mar-2025,SAREE,HARYANA,Domestic,354942575.87,890294,831225.0,High
Oct-2023,BLOUSE,BIHAR,Domestic,403573.94,414,413.0,Low
Jul-2021,BOTTOM,BRAZIL,International,472886.21,458,473.0,Low
Oct-2021,TOP,MEGHALAYA,Domestic,440596.93,454,464.0,Low
May-2022,TOP,RAJASTHAN,Domestic,27717312.0,57687,55104.0,High
Oct-2022,KURTA,MALAYSIA,International,470517.74,446,408.0,Low
Apr-2022,KURTA,International,International,6107896.0,22224,14816.0,High
Dec-2024,TOP,SOUTH AFRICA,International,380161.24,612,578.0,Low
Feb-2024,SAREE,UAE,International,13197.45,15,12.0,Low
Apr-2022,BOTTOM,VIETNAM,International,28074.6,27,25.0,Low
Jun-2025,SAREE,ITALY,International,16501.59,17,16.0,Low
Sep-2025,BLOUSE,BELGIUM,International,2357422.87,5318,5353.0,Medium
Feb-2021,SET,BRAZIL,International,44108485.5,113833,105930.0,High
May-2024,TOP,MANIPUR,Domestic,54039771.89,102496,102933.0,High
Jun-2025,SET,THAILAND,International,12129515.66,9310,9319.0,Medium
Sep-2021,SAREE,ODISHA,Domestic,343020.26,239,217.0,Low
Nov-2022,BLOUSE,DENMARK,International,309786335.23,708697,661144.0,High
May-2022,KURTA,CHANDIGARH,Domestic,53611696.0,100008,92600.0,High
Apr-2022,TOP,PUNJAB,Domestic,29255919.0,56826,57687.0,High
Mar-2024,SAREE,BRAZIL,International,406724181.94,368736,367441.0,High
Apr-2022,TOP,UAE,International,406655.51,566,491.0,Low
Apr-2022,SAREE,MAHARASHTRA,Domestic,1039290.0,1617,1323.0,High
Mar-2024,BOTTOM,BRAZIL,International,16112946.86,19076,18772.0,Medium
Sep-2025,SAREE,NORWAY,International,284915.89,374,338.0,Low
Dec-2024,BOTTOM,ITALY,International,301845981.51,346238,316856.0,High
Oct-2022,SET,FRANCE,International,179391.04,346,356.0,Low
Jan-2024,BLOUSE,WEST BENGAL,Domestic,5648250.5,18429,18128.0,Medium
Feb-2021,SET,UTTARAKHAND,Domestic,5031494.3,7896,7980.0,Medium
Dec-2023,SET,FRANCE,International,146257365.22,256830,242216.0,High
Aug-2022,KURTA,SOUTH AFRICA,International,379797583.99,492228,500021.0,High
Apr-2021,BLOUSE,UTTAR PRADESH,Domestic,28409.83,62,62.0,Low
Feb-2024,TOP,NL,Domestic,449106880.84,305677,262653.0,High
Oct-2021,KURTA,GERMANY,International,14045748.57,19042,18998.0,Medium
Jan-2024,SAREE,LADAKH,Domestic,8265879.58,9219,9066.0,Medium
Feb-2023,TOP,DENMARK,International,406199.56,596,507.0,Low
Dec-2022,BOTTOM,International,International,28121875.0,29573,27521.0,High
Jul-2021,BOTTOM,MEGHALAYA,Domestic,402911486.41,543836,471725.0,High
Jun-2025,SAREE,MALAYSIA,International,190448.77,536,487.0,Low
Aug-2023,SET,MIZORAM,Domestic,10836020.61,32500,29228.0,Medium
Jun-2022,BOTTOM,JHARKHAND,Domestic,26239.0,57,57.0,Low
Sep-2024,KURTA,CHHATTISGARH,Domestic,213108576.22,431465,376958.0,High
Aug-2024,SAREE,MEXICO,International,466787682.73,784648,757492.0,High
Jun-2024,BOTTOM,CHHATTISGARH,Domestic,11087064.59,18113,17525.0,Medium
Nov-2022,SAREE,ASSAM,Domestic,19442270.0,19608,17087.0,High
Sep-2021,SET,GOA,Domestic,266564.27,441,416.0,Low
Apr-2022,BLOUSE,ANDHRA PRADESH,Domestic,1515384.0,3042,3042.0,High
Mar-2023,BOTTOM,DELHI,Domestic,473232.11,1283,1329.0,Low
Aug-2024,TOP,ANDAMAN & NICOBAR,Domestic,12904.83,12,12.0,Low
Jan-2023,TOP,POLAND,International,373397.37,294,299.0,Low
Aug-2024,BLOUSE,DELHI,Domestic,482665.2,529,516.0,Low
May-2023,KURTA,KARNATAKA,Domestic,119890896.61,99538,89651.0,High
May-2025,BOTTOM,MIZORAM,Domestic,231257.72,232,237.0,Low
Aug-2021,KURTA,TAMIL NADU,Domestic,296688.44,519,534.0,Low
Apr-2022,KURTA,NEW DELHI,Domestic,7963600.0,25928,18520.0,High
Jun-2023,KURTA,RAJASTHAN,Domestic,51264.38,34,33.0,Low
Jun-2022,TOP,ANDAMAN & NICOBAR,Domestic,1749552.0,2583,2583.0,High
Jun-2021,BOTTOM,MEXICO,International,611512.34,711,685.0,Medium
Apr-2022,SAREE,TELANGANA,Domestic,632982.0,882,735.0,High
Dec-2023,KURTA,NAGALAND,Domestic,25183228.35,22067,19256.0,High
Mar-2021,KURTA,POLAND,International,15576266.54,16902,15543.0,Medium
Mar-2022,BLOUSE,LAKSHADWEEP,Domestic,12098144.43,11633,11314.0,Medium
Sep-2024,BOTTOM,SOUTH KOREA,International,3971396.32,3079,2787.0,Medium
Feb-2021,TOP,PUDUCHERRY,Domestic,32957.44,52,51.0,Low
Jan-2024,BLOUSE,WEST BENGAL,Domestic,37560.88,94,98.0,Low
Dec-2021,TOP,ANDAMAN & NICOBAR,Domestic,396830682.1,741940,752364.0,High
Apr-2022,SAREE,HIMACHAL PRADESH,Domestic,233057.87,742,641.0,Low
Nov-2022,SAREE,MANIPUR,Domestic,271184.14,553,547.0,Low
Oct-2023,SAREE,DELHI,Domestic,195986096.05,187915,165718.0,High
Apr-2022,BLOUSE,ODISHA,Domestic,662688.0,1404,1404.0,High
Jan-2023,BOTTOM,CHHATTISGARH,Domestic,208264540.85,144896,127253.0,High
Mar-2022,TOP,AR,Domestic,10099418.2,16926,17334.0,Medium
Sep-2024,BLOUSE,SAUDI ARABIA,International,145955754.83,120458,121027.0,High
Apr-2022,KURTA,ASSAM,Domestic,369336952.0,922296,866736.0,High
Jun-2022,BLOUSE,DELHI,Domestic,977886.0,1404,1404.0,High
Apr-2023,BOTTOM,DADRA AND NAGAR,Domestic,16255167.9,13309,11616.0,Medium
Nov-2022,SET,HARYANA,Domestic,5209494.0,6681,6661.0,High
Apr-2023,SAREE,PB,Domestic,436112.06,827,769.0,Low
Dec-2022,KURTA,KARNATAKA,Domestic,9734447.0,10170,9142.0,High
Dec-2022,BOTTOM,BRAZIL,International,162618423.5,165990,156895.0,High
Mar-2022,BLOUSE,POLAND,International,18021806.68,17535,14937.0,Medium
Apr-2022,TOP,KERALA,Domestic,45875802.0,98154,91266.0,High
Oct-2025,KURTA,ANDAMAN & NICOBAR,Domestic,473243379.03,513979,444529.0,High
Feb-2024,SET,ANDHRA PRADESH,Domestic,1486638.65,1053,1097.0,Medium
Sep-2025,TOP,MAHARASHTRA,Domestic,15744044.25,21673,20911.0,Medium
Jun-2023,BOTTOM,MADHYA PRADESH,Domestic,177369.49,251,213.0,Low
Sep-2025,KURTA,BELGIUM,International,28021.12,20,17.0,Low
Oct-2022,KURTA,JAPAN,International,302387204.38,270090,253989.0,High
Aug-2022,SAREE,MIZORAM,Domestic,397265.49,397,391.0,Low
Sep-2025,TOP,MAHARASHTRA,Domestic,496201.8,639,596.0,Low
Apr-2025,SAREE,UAE,International,7682052.45,10425,10861.0,Medium
May-2022,KURTA,CHHATTISGARH,Domestic,146063536.0,311136,292616.0,High
Jan-2025,KURTA,MEXICO,International,191272.62,301,266.0,Low
Dec-2022,TOP,DELHI,Domestic,2696.0,21,16.0,Low
May-2023,SAREE,RAJSHTHAN,Domestic,8638967.37,18257,15860.0,Medium
Sep-2022,BOTTOM,MALAYSIA,International,11506941.58,15250,13991.0,Medium
Nov-2021,SAREE,CHHATTISGARH,Domestic,6267077.47,10326,9453.0,Medium
Mar-2022,KURTA,UTTAR PRADESH,Domestic,13693688.0,29632,29632.0,High
Mar-2022,TOP,UTTAR PRADESH,Domestic,472689.0,861,861.0,High
Apr-2021,KURTA,NEW DELHI,Domestic,476588.67,1358,1226.0,Low
Feb-2024,TOP,IRELAND,International,14468344.2,13114,12397.0,Medium
Aug-2023,BOTTOM,PORTUGAL,International,127720.06,147,138.0,Low
Oct-2022,BLOUSE,RAJASTHAN,Domestic,80021.0,254,250.0,Medium
Feb-2021,SAREE,DADRA AND NAGAR,Domestic,13665231.19,31111,26707.0,Medium
Oct-2025,SET,MALAYSIA,International,7617568.16,8118,8449.0,Medium
Apr-2022,BLOUSE,CHANDIGARH,Domestic,12820363.78,20956,20469.0,Medium
Nov-2023,TOP,RJ,Domestic,154243451.14,291121,276813.0,High
Mar-2025,SET,ORISSA,Domestic,11777417.5,10449,9105.0,Medium
Oct-2022,BOTTOM,IRELAND,International,441741975.38,493837,492993.0,High
Aug-2024,KURTA,MEXICO,International,19376408.74,16944,14865.0,Medium
Mar-2025,SET,MEXICO,International,238626161.95,184206,192497.0,High
Apr-2021,BOTTOM,PUNJAB,Domestic,7234168.07,10294,10764.0,Medium
Nov-2021,BOTTOM,MIZORAM,Domestic,19372153.38,20182,21042.0,Medium
Sep-2024,TOP,DADRA AND NAGAR,Domestic,11941264.78,9514,8990.0,Medium
Apr-2023,TOP,UTTAR PRADESH,Domestic,162709.93,174,150.0,Low
May-2022,KURTA,PUDUCHERRY,Domestic,85588328.0,188904,181496.0,High
Nov-2022,TOP,ODISHA,Domestic,48110.0,151,142.0,Medium
Oct-2023,SET,DELHI,Domestic,17086313.85,17786,18055.0,Medium
